2001: A Space Odyssey (1968),Ace Ventura: Pet Detective (1994),Aladdin (1992),Alien (1979),Aliens (1986),"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",American Beauty (1999),American History X (1998),American Pie (1999),Apocalypse Now (1979),Apollo 13 (1995),Austin Powers: International Man of Mystery (1997),Austin Powers: The Spy Who Shagged Me (1999),Babe (1995),Back to the Future (1985),Back to the Future Part II (1989),Batman (1989),Batman Begins (2005),Batman Forever (1995),"Beautiful Mind, A (2001)",Beauty and the Beast (1991),Beetlejuice (1988),Being John Malkovich (1999),"Big Lebowski, The (1998)","Birdcage, The (1996)",Blade Runner (1982),"Bourne Identity, The (2002)",Braveheart (1995),"Breakfast Club, The (1985)",Broken Arrow (1996),"Bug's Life, A (1998)",Casablanca (1942),Clear and Present Danger (1994),Clerks (1994),Cliffhanger (1993),"Clockwork Orange, A (1971)",Crimson Tide (1995),"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Dances with Wolves (1990),"Dark Knight, The (2008)",Die Hard (1988),Die Hard: With a Vengeance (1995),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Dumb & Dumber (Dumb and Dumber) (1994),E.T. the Extra-Terrestrial (1982),Edward Scissorhands (1990),Fargo (1996),Ferris Bueller's Day Off (1986),"Fifth Element, The (1997)",Fight Club (1999),Finding Nemo (2003),"Firm, The (1993)","Fish Called Wanda, A (1988)",Forrest Gump (1994),Four Weddings and a Funeral (1994),"Fugitive, The (1993)",Full Metal Jacket (1987),Get Shorty (1995),Ghost (1990),Ghostbusters (a.k.a. Ghost Busters) (1984),Gladiator (2000),"Godfather, The (1972)","Godfather: Part II, The (1974)",GoldenEye (1995),Good Will Hunting (1997),Goodfellas (1990),"Green Mile, The (1999)",Groundhog Day (1993),Heat (1995),Home Alone (1990),"Hunt for Red October, The (1990)",In the Line of Fire (1993),Inception (2010),"Incredibles, The (2004)",Independence Day (a.k.a. ID4) (1996),Indiana Jones and the Last Crusade (1989),Indiana Jones and the Temple of Doom (1984),Interview with the Vampire: The Vampire Chronicles (1994),Jaws (1975),Jerry Maguire (1996),Jurassic Park (1993),Kill Bill: Vol. 1 (2003),L.A. Confidential (1997),"Lion King, The (1994)","Lord of the Rings: The Fellowship of the Ring, The (2001)","Lord of the Rings: The Return of the King, The (2003)","Lord of the Rings: The Two Towers, The (2002)",Léon: The Professional (a.k.a. The Professional) (Léon) (1994),"Mask, The (1994)","Matrix, The (1999)",Memento (2000),Men in Black (a.k.a. MIB) (1997),Minority Report (2002),Mission: Impossible (1996),"Monsters, Inc. (2001)",Monty Python and the Holy Grail (1975),Monty Python's Life of Brian (1979),Mrs. Doubtfire (1993),Natural Born Killers (1994),"Net, The (1995)",Ocean's Eleven (2001),One Flew Over the Cuckoo's Nest (1975),Outbreak (1995),Pirates of the Caribbean: The Curse of the Black Pearl (2003),Pretty Woman (1990),"Princess Bride, The (1987)",Pulp Fiction (1994),Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Rain Man (1988),Reservoir Dogs (1992),"Rock, The (1996)",Saving Private Ryan (1998),Schindler's List (1993),Seven (a.k.a. Se7en) (1995),Shakespeare in Love (1998),"Shawshank Redemption, The (1994)","Shining, The (1980)",Shrek (2001),"Silence of the Lambs, The (1991)","Sixth Sense, The (1999)",Sleepless in Seattle (1993),Speed (1994),Spider-Man (2002),Stand by Me (1986),Star Trek: Generations (1994),Star Wars: Episode I - The Phantom Menace (1999),Star Wars: Episode IV - A New Hope (1977),Star Wars: Episode V - The Empire Strikes Back (1980),Star Wars: Episode VI - Return of the Jedi (1983),Stargate (1994),Taxi Driver (1976),Terminator 2: Judgment Day (1991),"Terminator, The (1984)",There's Something About Mary (1998),Titanic (1997),Total Recall (1990),Toy Story (1995),Toy Story 2 (1999),Trainspotting (1996),True Lies (1994),"Truman Show, The (1998)",Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Twister (1996),"Usual Suspects, The (1995)",Waterworld (1995),While You Were Sleeping (1995),Who Framed Roger Rabbit? (1988),Willy Wonka & the Chocolate Factory (1971),"Wizard of Oz, The (1939)",X-Men (2000)
0.9809160305000001,-0.0190839695,0.48091603050000004,0.48091603050000004,0.48091603050000004,-0.0190839695,0.48091603050000004,0.48091603050000004,-0.5190839695,0.48091603050000004,-0.5190839695,-1.0190839695,-0.5190839695,,-0.5190839695,,-0.0190839695,-0.0190839695,-0.0190839695,0.9809160305000001,-1.0190839695,-0.0190839695,-0.0190839695,-0.0190839695,,0.48091603050000004,0.48091603050000004,-0.0190839695,-0.5190839695,,-0.5190839695,,,-0.0190839695,,0.48091603050000004,0.48091603050000004,0.48091603050000004,-1.0190839695,0.9809160305000001,-0.5190839695,-0.0190839695,-0.0190839695,0.48091603050000004,-0.5190839695,-0.5190839695,0.48091603050000004,-0.0190839695,0.48091603050000004,0.9809160305000001,-0.5190839695,,-1.5190839695,0.9809160305000001,,-0.0190839695,-0.5190839695,-0.5190839695,-2.0190839695,0.48091603050000004,0.9809160305000001,-0.5190839695,-0.5190839695,-0.0190839695,-0.0190839695,0.9809160305000001,0.48091603050000004,0.48091603050000004,0.48091603050000004,-0.0190839695,0.48091603050000004,-1.0190839695,0.48091603050000004,-1.0190839695,0.48091603050000004,0.9809160305000001,-1.0190839695,-0.0190839695,,-1.0190839695,0.48091603050000004,0.9809160305000001,0.48091603050000004,-0.0190839695,-0.0190839695,0.9809160305000001,0.48091603050000004,0.48091603050000004,-0.5190839695,0.48091603050000004,-0.0190839695,-0.5190839695,-0.0190839695,-1.0190839695,-0.0190839695,0.9809160305000001,-0.5190839695,-0.5190839695,0.48091603050000004,,0.48091603050000004,0.9809160305000001,0.48091603050000004,0.48091603050000004,-0.5190839695,,0.48091603050000004,-0.0190839695,-1.0190839695,0.9809160305000001,-0.5190839695,0.9809160305000001,-0.0190839695,0.9809160305000001,,0.9809160305000001,-0.0190839695,-0.5190839695,-0.0190839695,0.48091603050000004,-0.5190839695,-1.0190839695,,-0.5190839695,,-0.5190839695,-0.5190839695,0.48091603050000004,-0.0190839695,,0.48091603050000004,0.48091603050000004,-1.0190839695,-1.0190839695,-0.0190839695,-0.5190839695,0.48091603050000004,-0.5190839695,-0.0190839695,,0.48091603050000004,-1.0190839695,-0.5190839695,0.9809160305000001,-0.5190839695,,-0.5190839695,-0.5190839695,,-1.0190839695
,,,,,,,,,,0.8571428571,,,,,,-1.1428571429,,,,,,,,,,,,,,,,0.8571428571,,,,,,0.8571428571,,,,,,,,,,,,,-0.1428571429,,,-0.1428571429,,,,,,,,,,,,,,,-1.1428571429,,,,,,,,,,,-0.1428571429,,,-0.1428571429,,,,,,,,,,,,,,,,-0.1428571429,,,,,,,,,,,,,0.8571428571,,,,,,0.8571428571,,-1.1428571429,,,,,,,,,,,,,,,,,,,,,,,,,-0.1428571429,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.6666666667000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3333333333000001,,,,,,,,,,,0.6666666667000001,,,,,,,,,,,,,,0.6666666667000001,,,,,,,,,,,,,,,,,0.6666666667000001,,,,,,,,,,,,,,,,0.6666666667000001,,,,,,,,,,-0.33333333330000003,,,,,,-0.33333333330000003,,,,,-1.3333333333000001,,
,,,,,,0.6666666667000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666667000001,,,,,,,,,,,,,,,,,,,,0.6666666667000001,,,,,,,,,,,,,,,,,,,,0.6666666667000001,,,,,,,,,,,,,,,,,,,-0.33333333330000003,,,,,0.6666666667000001,,,-0.33333333330000003,,,-0.33333333330000003,,0.6666666667000001,-0.33333333330000003,,,-0.33333333330000003,,,,,,,-1.3333333333000001,-0.33333333330000003,-0.33333333330000003,,,-0.33333333330000003,,,,,,,,,,,,,,,,,,,
-0.796,-0.296,-0.296,0.704,0.704,,0.704,0.704,0.704,-0.796,-1.296,-0.296,-0.296,,-0.296,-0.296,0.704,-0.296,-0.796,0.704,,0.20400000000000001,,0.704,0.20400000000000001,0.20400000000000001,0.704,0.704,,-0.796,,,,,-0.296,0.704,,-0.796,-0.296,0.704,-0.296,-0.296,,-0.296,-0.296,-0.296,0.704,-1.296,0.704,0.704,0.704,0.20400000000000001,0.704,0.704,,-0.296,0.704,0.20400000000000001,,-0.296,-0.296,-0.296,,-0.296,0.704,0.704,0.704,-0.296,-0.796,-0.796,-0.796,-1.296,,,-1.296,-0.296,-0.296,0.704,-0.296,-0.296,-0.296,0.704,-0.796,-0.296,0.704,0.704,0.704,0.704,-0.296,0.704,0.704,0.20400000000000001,-0.296,0.20400000000000001,0.20400000000000001,0.704,0.704,-0.296,-0.296,-1.296,-0.296,0.704,,0.20400000000000001,,,0.704,-0.296,0.20400000000000001,0.704,-0.296,0.20400000000000001,0.704,0.704,-1.796,0.704,0.704,-0.296,0.704,0.704,-1.296,-0.296,0.20400000000000001,0.704,-0.296,-1.296,-0.296,-0.296,-0.296,-0.296,,0.704,-0.296,-0.796,-0.296,-0.296,,,0.704,-1.296,0.20400000000000001,0.704,-0.296,0.704,-1.296,,-0.296,,,-0.296
,,,,,,,,,-2.3235294118,,,,,,,,,,,,,,,,,0.6764705882000001,,,,,,,,,,,,,,,,,,,,,,,-1.8235294118,0.6764705882000001,,,,,,,,,,,,,,,,,,,,,,0.6764705882000001,1.1764705882,,,,,,,-0.8235294118,,,,1.1764705882,1.1764705882,1.1764705882,-1.3235294118,,0.6764705882000001,-0.8235294118,,,,,,,,,,,,,,,,0.6764705882000001,,,0.6764705882000001,,,,,,-0.8235294118,,,,,,,,,,,-0.8235294118,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.2727272727,-0.2272727273,,,-0.2272727273,,,0.2727272727,0.2727272727,,-0.7272727273,,,,,,,,,,,-0.7272727273,,,,,,,,,,,0.7727272727000001,,0.2727272727,-1.7272727273,,,,,0.2727272727,,,,-0.2272727273,,,0.2727272727,,-0.2272727273,,,,,,0.2727272727,0.2727272727,,,-0.2272727273,,,,,,,,,,,,,,,-0.7272727273,,,,,0.2727272727,,,,1.2727272727,,,,,,,,,,,,-0.7272727273,,,,,0.2727272727,0.2727272727,,,,,0.7727272727000001,,,1.2727272727,,,0.2727272727,,,-1.2272727273,,,,,0.7727272727000001,0.2727272727,-0.2272727273,,,-0.2272727273,,,,,-0.7272727273,,,,,,,-0.2272727273,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666667,,,,,,,,,,,,,,,,,,,,,,0.1666666667,,,,,,,,,,,,,,,,,,,,,,,-0.33333333330000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.8461538462,-0.6538461538,,,,0.8461538462,0.3461538462,-0.1538461538,,,-0.1538461538,-0.1538461538,-1.1538461538,0.3461538462,-0.1538461538,-0.6538461538,0.3461538462,,0.8461538462,-1.6538461538,0.3461538462,-0.1538461538,-0.1538461538,,0.3461538462,0.3461538462,-0.1538461538,0.8461538462,,-0.6538461538,,,-0.1538461538,,,,-0.1538461538,,0.8461538462,0.3461538462,-0.1538461538,,-0.1538461538,-0.6538461538,0.8461538462,,-0.1538461538,0.3461538462,0.8461538462,-0.1538461538,,,-0.1538461538,,0.3461538462,,,-1.1538461538,-0.1538461538,-0.1538461538,,,,0.3461538462,,-0.1538461538,-0.1538461538,,-0.1538461538,,,0.8461538462,-0.1538461538,-0.1538461538,0.8461538462,0.8461538462,,-0.6538461538,,-0.6538461538,-0.6538461538,,-1.1538461538,0.3461538462,0.8461538462,0.8461538462,0.8461538462,-0.6538461538,0.3461538462,0.3461538462,-0.1538461538,0.3461538462,,-0.6538461538,0.8461538462,0.3461538462,-1.1538461538,0.3461538462,,,0.3461538462,-0.6538461538,-0.1538461538,,-0.1538461538,0.3461538462,0.8461538462,-0.1538461538,,,-0.1538461538,,0.8461538462,,-0.1538461538,-0.1538461538,-0.6538461538,-0.1538461538,-0.1538461538,,-0.6538461538,-0.1538461538,0.3461538462,,0.3461538462,-0.1538461538,-0.1538461538,-0.1538461538,,-0.1538461538,0.3461538462,-0.1538461538,-0.1538461538,0.8461538462,0.3461538462,-0.6538461538,-0.6538461538,,-0.1538461538,0.8461538462,-0.6538461538,-0.1538461538,,-0.1538461538,,-0.1538461538,-0.1538461538,-0.1538461538,-0.1538461538
,,,,,,,,,,,,,,,,-0.9333333333,,-0.9333333333,,,,,,,,,,,,,,1.0666666667,,,,,,0.0666666667,,,,,-0.9333333333,,,,,,,,0.0666666667,,0.0666666667,,0.0666666667,,0.0666666667,,,,,,-0.9333333333,,,,,,,,,,,,,,-0.9333333333,,,0.0666666667,,,-0.9333333333,,,,0.0666666667,-0.9333333333,,,,,,,,,,1.0666666667,-0.9333333333,,,1.0666666667,,,,1.0666666667,,,,,,,1.0666666667,,1.0666666667,,,1.0666666667,,,0.0666666667,,,,,,,,0.0666666667,0.0666666667,-0.9333333333,,,,,-0.9333333333,,,0.0666666667,,1.0666666667,,,,0.0666666667,,,,
,,,,-0.2857142857,,,,,0.7142857143,-0.2857142857,,,-0.2857142857,0.7142857143,-1.2857142857000001,,,,,,,,,,,,,-0.2857142857,,,-0.2857142857,,,,,-1.2857142857000001,,,,,,-0.2857142857,,,,0.7142857143,,,,,,-0.2857142857,0.7142857143,,-0.2857142857,-0.2857142857,-0.2857142857,,,,,,,0.7142857143,0.7142857143,,-0.2857142857,,,-0.2857142857,-1.2857142857000001,,,-1.2857142857000001,,,,0.7142857143,,0.7142857143,,-0.2857142857,,,,,,,,,-0.2857142857,,-0.2857142857,,,,,,,,,,,,-1.2857142857000001,0.7142857143,,,,-0.2857142857,0.7142857143,0.7142857143,,,0.7142857143,,,,,,-0.2857142857,,-0.2857142857,,,0.7142857143,0.7142857143,0.7142857143,,-0.2857142857,0.7142857143,,,0.7142857143,,,,,-0.2857142857,,,,,,,,,,
,,-0.5714285714,,0.4285714286,,1.4285714286,,-0.5714285714,,0.4285714286,-0.5714285714,-1.5714285714,0.4285714286,0.4285714286,-0.5714285714,,,-0.5714285714,,,,0.4285714286,-2.5714285714000003,-0.5714285714,0.4285714286,,1.4285714286,,,,1.4285714286,,0.4285714286,0.4285714286,,,,0.4285714286,,0.4285714286,,,-0.5714285714,0.4285714286,-0.5714285714,1.4285714286,,0.4285714286,-1.5714285714,,-0.5714285714,,0.4285714286,0.4285714286,,,0.4285714286,0.4285714286,,,,,,,-0.5714285714,,0.4285714286,0.4285714286,0.4285714286,,,,,-0.5714285714,,,,,0.4285714286,-0.5714285714,,1.4285714286,,,,,0.4285714286,-1.5714285714,0.4285714286,,-0.5714285714,,-0.5714285714,,,,0.4285714286,,-1.5714285714,,0.4285714286,,,-0.5714285714,,-0.5714285714,,,0.4285714286,-0.5714285714,0.4285714286,0.4285714286,0.4285714286,0.4285714286,1.4285714286,,,0.4285714286,0.4285714286,-0.5714285714,0.4285714286,,,-0.5714285714,-1.5714285714,,0.4285714286,-0.5714285714,-0.5714285714,,0.4285714286,0.4285714286,,1.4285714286,-1.5714285714,0.4285714286,,0.4285714286,-0.5714285714,,-0.5714285714,-0.5714285714,0.4285714286,,-0.5714285714,,,,
0.7073170732,,,1.2073170732,0.7073170732,0.2073170732,0.2073170732,-0.2926829268,,0.2073170732,-0.7926829268000001,,,-0.2926829268,0.2073170732,,-0.7926829268000001,,,,,,0.7073170732,0.2073170732,,0.7073170732,,,-0.2926829268,,0.2073170732,,,,-1.2926829268,0.2073170732,,,-0.7926829268000001,,,,-0.7926829268000001,,0.2073170732,,0.2073170732,,0.2073170732,0.2073170732,1.2073170732,0.2073170732,0.2073170732,-0.7926829268000001,0.2073170732,-0.2926829268,,,-1.7926829268,-0.7926829268000001,-0.7926829268000001,0.7073170732,0.7073170732,0.2073170732,,,,,,,,,,1.2073170732,,-0.2926829268,-0.2926829268,-0.2926829268,-0.2926829268,-0.2926829268,-0.7926829268000001,0.2073170732,-0.7926829268000001,,0.7073170732,0.7073170732,1.2073170732,,-1.2926829268,0.7073170732,0.2073170732,0.2073170732,0.2073170732,0.2073170732,1.2073170732,,-0.2926829268,,,,-0.2926829268,0.7073170732,,,0.2073170732,,0.2073170732,,0.2073170732,,,,0.2073170732,0.2073170732,,,0.7073170732,-0.2926829268,0.2073170732,0.2073170732,-1.2926829268,-0.7926829268000001,,,,-0.7926829268000001,,-1.2926829268,,,0.7073170732,,-0.2926829268,,-0.7926829268000001,-0.7926829268000001,0.2073170732,0.7073170732,0.2073170732,,0.7073170732,0.2073170732,,0.2073170732,,,,,,-1.2926829268
1.137254902,,,0.137254902,0.137254902,,0.137254902,,,0.637254902,,,,,-0.36274509800000004,,,,,,,-0.36274509800000004,-0.36274509800000004,,,0.637254902,,,0.137254902,,,0.137254902,,,,,,-0.36274509800000004,-0.36274509800000004,,-0.36274509800000004,,,,1.137254902,0.137254902,0.137254902,,0.137254902,,0.137254902,,0.137254902,-0.36274509800000004,,,0.137254902,,-0.36274509800000004,-0.8627450980000001,,,,,-0.8627450980000001,0.637254902,,,,-0.36274509800000004,0.137254902,,,,-0.8627450980000001,-0.36274509800000004,,,,,-0.8627450980000001,,,,0.137254902,,0.137254902,,,-0.36274509800000004,,,,,,,,0.137254902,,,,1.137254902,,,,,0.137254902,-0.36274509800000004,-0.36274509800000004,,,0.637254902,1.137254902,,,,,0.137254902,0.137254902,-0.8627450980000001,,,,-0.36274509800000004,,-1.362745098,,,,,,,0.137254902,0.637254902,,,,,,,,,,,,-0.8627450980000001,0.137254902,,1.137254902,
,,-0.1875,,,,,,,,0.8125,,,-0.1875,,,-0.1875,,-0.1875,,,,,,,,,0.8125,,,,,-0.1875,,,,,,-0.1875,,,,,,,,0.8125,,,,,,,0.8125,-0.1875,,,,-0.1875,,,,,,,,,,,,,,,,-0.1875,,,-0.1875,,,-0.1875,,,,,,,,,,,,,-0.1875,,,,-0.1875,,,,,,,-0.1875,,0.8125,,,,-0.1875,,,,,0.8125,,,0.8125,,-0.1875,,,,-0.1875,,,,,-1.1875,,-0.1875,,,,,-0.1875,,,-0.1875,,-0.1875,,-0.1875,-0.1875,-0.1875,,,,
,,,,,,,,-3.3846153846,,,,,,,,,,,,,,,0.6153846154,,,,,,,,,,0.6153846154,,0.6153846154,,0.6153846154,,,,,,,,,,,,0.6153846154,,,,-0.3846153846,,,,,,,-0.3846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6153846154,,,,,,,,,-0.3846153846,0.6153846154,-0.3846153846,,,,,,,,,,,,,,,,,,,,,
,,,,,-3.8048780488,0.6951219512,0.1951219512,,,,,,,,,,0.6951219512,,0.6951219512,,,-0.3048780488,-0.3048780488,,,0.6951219512,-0.3048780488,,,,,,,,0.6951219512,,,,0.6951219512,,,,,,,,,,0.6951219512,,,,0.6951219512,,,,,,,-0.3048780488,-1.3048780488,,,,0.1951219512,-0.3048780488,,,,,,0.6951219512,,,,,,,,,-0.3048780488,0.6951219512,,0.6951219512,0.6951219512,0.6951219512,-0.3048780488,,0.6951219512,0.6951219512,,,,,,,,,,0.6951219512,0.6951219512,,,,,0.1951219512,,,0.6951219512,,-0.3048780488,-3.3048780488,0.1951219512,,-0.3048780488,,,-3.3048780488,0.6951219512,,,,,,,0.6951219512,,,,0.1951219512,,,,,,,,0.6951219512,,,0.1951219512,,,,,,,,-1.3048780488
0.0461538462,,,0.0461538462,,,,,,1.0461538462,,0.0461538462,0.0461538462,,0.0461538462,,0.0461538462,,,,,0.0461538462,1.0461538462,0.0461538462,0.0461538462,,,,-0.9538461538,,,1.0461538462,,,,1.0461538462,,,0.0461538462,,-0.9538461538,,,-2.9538461538,-0.9538461538,-0.9538461538,0.0461538462,-1.9538461538,,,,,,-0.9538461538,0.0461538462,,-0.9538461538,,-0.9538461538,-0.9538461538,,0.0461538462,0.0461538462,,0.0461538462,0.0461538462,,0.0461538462,,,0.0461538462,,,,,0.0461538462,0.0461538462,,-0.9538461538,0.0461538462,,,1.0461538462,,,,,,,1.0461538462,,0.0461538462,,,,1.0461538462,,0.0461538462,,,,1.0461538462,,,,,1.0461538462,0.0461538462,0.0461538462,0.0461538462,,,,,0.0461538462,,1.0461538462,,1.0461538462,0.0461538462,-1.9538461538,,,,-0.9538461538,,1.0461538462,0.0461538462,1.0461538462,,1.0461538462,-0.9538461538,0.0461538462,,,0.0461538462,,,1.0461538462,,0.0461538462,0.0461538462,,,0.0461538462,,,-0.9538461538,1.0461538462,
,,-1.1176470588,,,,,,,,,,,,,,-0.11764705880000001,,-0.11764705880000001,,,,,,,,,,,,,,,,,,,,-1.1176470588,,,-0.11764705880000001,,,,,,,,,,-0.11764705880000001,,0.8823529412000001,0.8823529412000001,,,,,,,,,,,,,,,,,,,,,,,,,,0.8823529412000001,,,0.8823529412000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8823529412000001,,,,,,,,,,,-1.1176470588,-0.11764705880000001,0.8823529412000001,,,,,,,,-0.11764705880000001,,,,,-0.11764705880000001,-1.1176470588,,,,
,-2.3103448276,-0.3103448276,,,,1.6896551724000002,,-1.3103448276,,0.6896551724000001,-0.3103448276,-1.3103448276,0.6896551724000001,,,-1.3103448276,,-2.3103448276,,-0.3103448276,,0.6896551724000001,-0.3103448276,-0.3103448276,,,,-0.3103448276,-0.3103448276,,1.6896551724000002,-0.3103448276,,,,,,0.6896551724000001,,-0.3103448276,0.6896551724000001,,-1.3103448276,-0.3103448276,-0.3103448276,0.6896551724000001,-0.3103448276,-1.3103448276,,,,-0.3103448276,0.6896551724000001,0.6896551724000001,0.6896551724000001,,-0.3103448276,-0.3103448276,,,1.6896551724000002,-0.3103448276,,0.6896551724000001,,,1.6896551724000002,,-0.3103448276,-0.3103448276,0.6896551724000001,,,-0.3103448276,-0.3103448276,,,,0.6896551724000001,-0.3103448276,,,-1.3103448276,,,,,,0.6896551724000001,,-0.3103448276,,-1.3103448276,,0.6896551724000001,-0.3103448276,-0.3103448276,-2.3103448276,-0.3103448276,,,,,0.6896551724000001,-0.3103448276,-0.3103448276,0.6896551724000001,,,-0.3103448276,1.6896551724000002,,-1.3103448276,1.6896551724000002,0.6896551724000001,,,1.6896551724000002,1.6896551724000002,0.6896551724000001,0.6896551724000001,,-0.3103448276,,,0.6896551724000001,-0.3103448276,-0.3103448276,-0.3103448276,,,-0.3103448276,-0.3103448276,-0.3103448276,0.6896551724000001,-0.3103448276,-0.3103448276,,-0.3103448276,0.6896551724000001,0.6896551724000001,-0.3103448276,0.6896551724000001,-1.3103448276,0.6896551724000001,-0.3103448276,-0.3103448276,0.6896551724000001,
,-2.0555555556,-0.0555555556,,,,,,,,0.9444444444000001,,,-0.0555555556,,,,,-1.0555555556,,0.9444444444000001,,,,0.9444444444000001,,,,,,,,-0.0555555556,,,,-0.0555555556,,0.9444444444000001,,,,,,,,-0.0555555556,,,,,-1.0555555556,,0.9444444444000001,0.9444444444000001,0.9444444444000001,,-0.0555555556,-0.0555555556,,,,,-1.0555555556,,,,,,-0.0555555556,,-0.0555555556,,,,,,-2.0555555556,,,0.9444444444000001,,,-0.0555555556,,,,,-1.0555555556,,,,,,,,,-0.0555555556,,-1.0555555556,,,,,-0.0555555556,,0.9444444444000001,,,,,,,-0.0555555556,,0.9444444444000001,,,0.9444444444000001,,,-1.0555555556,,,,,,,,,,,,,,,,,,-0.0555555556,,,-1.0555555556,0.9444444444000001,,0.9444444444000001,,,,
,,,,,,,,,,1.2380952381,,,,,,-0.7619047619,,-0.7619047619,,,,,,,,,,,,,,-0.7619047619,,,,,,,,,,,,,,,,,,,,,0.2380952381,,1.2380952381,,1.2380952381,-0.7619047619,,,,,-0.7619047619,,,,,,-0.7619047619,,,,,-0.7619047619,,,,,,0.2380952381,,,,,,,,,,,,,,,,,,-0.7619047619,,,,,,,,1.2380952381,,,,,,,0.2380952381,,,,,1.2380952381,,,-0.7619047619,,,-0.7619047619,,,,,,,-0.7619047619,,,,,,,,,,1.2380952381,,,,,,0.2380952381,,
,,,,,,-0.5882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0882352941,,,0.9117647059,,,,,,,,,,,,,,,,,,,1.4117647059,-1.0882352941,,,,,,,,,,,0.4117647059,0.4117647059,0.4117647059,,,,0.9117647059,,-0.0882352941,,-0.5882352941,,,,,,,,,,,0.4117647059,,,-1.0882352941,,,,,,,,,-0.5882352941,,,,,,-1.5882352941,,,,,,,,,,,,,,,,,0.9117647059,,,,,,,,,-0.0882352941
,,0.1333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1333333333,,,,,,,0.1333333333,,,,,,,,,,,,,,,0.1333333333,,0.1333333333,0.1333333333,,,,,,,,,,,,,,,,,-0.8666666667,,,-0.8666666667,,0.1333333333,,,,,0.1333333333,,0.1333333333,,,,,,0.1333333333,,,,,,,,,,0.1333333333,,,,,0.1333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1333333333,
0.47767857140000003,-2.0223214286,-0.5223214286,0.47767857140000003,0.47767857140000003,,0.47767857140000003,,-0.022321428600000002,0.9776785714,,-0.5223214286,-0.5223214286,0.47767857140000003,-0.022321428600000002,,-0.022321428600000002,,-1.0223214286,,-0.022321428600000002,0.47767857140000003,0.47767857140000003,,-0.5223214286,0.47767857140000003,,-0.022321428600000002,0.47767857140000003,,-0.022321428600000002,0.47767857140000003,-0.5223214286,0.9776785714,-1.0223214286,0.47767857140000003,,,-1.0223214286,,-0.022321428600000002,,0.9776785714,-2.5223214285999997,-0.022321428600000002,-0.022321428600000002,0.47767857140000003,0.47767857140000003,-0.022321428600000002,0.47767857140000003,0.9776785714,-1.0223214286,0.47767857140000003,-1.0223214286,-0.022321428600000002,-0.5223214286,,,-1.0223214286,0.47767857140000003,,1.4776785714,0.9776785714,-0.5223214286,,,,0.9776785714,,-1.5223214286,0.47767857140000003,,,,-1.0223214286,0.47767857140000003,-0.022321428600000002,-0.5223214286,,,-1.0223214286,,0.47767857140000003,-0.022321428600000002,0.9776785714,0.9776785714,,0.47767857140000003,-2.0223214286,0.9776785714,,-0.5223214286,-0.022321428600000002,-0.5223214286,,0.47767857140000003,0.47767857140000003,-1.5223214286,-0.022321428600000002,,,,,0.47767857140000003,-1.0223214286,0.9776785714,0.9776785714,0.47767857140000003,-0.022321428600000002,1.4776785714,-1.0223214286,-0.022321428600000002,0.47767857140000003,0.47767857140000003,0.47767857140000003,0.47767857140000003,-1.5223214286,0.47767857140000003,0.47767857140000003,0.9776785714,-0.022321428600000002,-1.0223214286,,0.9776785714,,-1.5223214286,-1.5223214286,0.47767857140000003,-0.022321428600000002,,0.47767857140000003,-0.022321428600000002,0.47767857140000003,,-0.5223214286,-1.0223214286,0.47767857140000003,-0.022321428600000002,0.9776785714,-1.5223214286,0.47767857140000003,0.9776785714,,0.9776785714,-2.0223214286,-1.5223214286,0.47767857140000003,0.47767857140000003,0.9776785714,0.47767857140000003
-0.1666666667,-0.6666666667000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333,,,,,,,,
